title,url,company,location,easy_apply,age,query,search_location,viewed,applied,date_applied,skip,recruiter,,,,,,
pj_203026c47a0bd043,Software Development Engineer- Relocation Opportunity,/pagead/clk?mo=r&ad=-6NYlbfkN0D9Z_NigMRFBqnj4_9rPbMnaYMSgnKsRu0gcL5XJCnD3fAN5Vir87aLjFGm6jVWhz9XgCY54RTuB2ueYu_yudmWLT-HPpmw3mpVCMt9TDXkBk45t7PcIUX1LAC5YjdrSySAuoyUIegJf3M99MZqFmVWkoyJ6XbVLNN2Ov9G5c9T1wGejFyCeCltI5yYwKFZurM1Q5y81Kc_rUWlYGp1XVafQItr_XLggOFD51L1Wvy5tmywBtNE0iHQLlRgZavEaHIXKnPYV2anSTz0Crh-Y6tcam09eBgTYRXCLOJV9EahZe8AWuiny9afVxFKkqu07vnTSjTDOko98fdBJIS7zrjKCM4dLMvkRnG6uNMULo-HFtqBuDTI7md2nISXHwz-B0-pd8rm_X4E2ChHKnny_51xWTMVcnPPfc3DBRg6AWGAnAP8f_MGD9xMV1xe1NZ3kLDcbi6t4ZVxE8-vHjd5kkBPirt_AMpfa-Pi2hj9raZNh5qSKeT6xZxQoctmlHqaDVHryS1acyoZbPq0Mf0RQyElOJpO64jNBhPEnDguEUVtuu_o_QRjpDxxpVHWAMz_c2dqaN3woYWOoMRPW0CMbRnFjBXG-GgxFra3tIEX34ckQpfL-fqqQVul7d8gr4ZX22c5qq7ix7BD5FNaF7yFM_5a8YUD_lp_9WxLfDZcQpwTjrI5pbzAyP9H66hzgPgtje2fefG6ONqUEl5ed0fyP0iXZsAhpAMvbJzOAzvmn1kVgPoY72q2u6gz-SPo8P5F6St0jT1fBH7Ow8RunB1YV14xp-vUuwEM_gjoY6G-zdTB4t-3Yh12gBE3mPw8Lvkbo_IOVl_mcDJGwZH1jaP4N0h0EOSckVsj2BpxyHjuap8dpTC-0YCboWfp_jbxui3WKyNdam1_QU-txg==&p=1&sk=&fvj=0,Amazon Corporate LLC,United States,false,30+ days ago,,,false,,,,,,,,,
pj_921bafcb6718de1d,Javascript Developer (Junior),/pagead/clk?mo=r&ad=-6NYlbfkN0Bxm4nEZ0GqqOsKw6JZwgUZD4t4f5aZ-_Bli4Ts68wVyJZzgLcHqKIT2uVcQW0yJ7QRC8Hc_eumDl3U9bGkF_zFB5hLYCqbEHo56k6fx9CaNTuJV_KGScjuKAp2hKWMY61AuKq56sevmWXbWtKFcTMXD2f0wv83gj1ZECggqTEF27_EAlDpuDiQjAShFhyvpwfLjTXZZlEoHpe28rUFCyn6RXjzOGjTvwT1bgLTAWcuTScTIo2JJEjKvT3RdmvoZ8dEz_hoSq2rJIwEnyy55cRN6fjLaL0Kk27UaWTEilhWDep3xr3gh3wUMCH7LVyR_zaKNTwc9MH4afXCS4BxOHMhcE-bWWXCPvY_aRu5xsBzN7CU3qLeQ7ELTXi76lTokoRETY_vmnLDw8a6UTqSF2cMrgokw6MwrdRuedEhU5pIxA==&p=2&sk=&fvj=1,The Dedham Group (Midtown West),"New York, NY",true,8 days ago,,true,false,,,true,,,,,,
p_eb111dc4229af546,Senior Software Engineer (Backend),/rc/clk?jk=eb111dc4229af546&fccid=a325da46e0118120,Hillary for America (Tech Team),"New York, NY",false,23 days ago,,,false,,,,,,,,,
p_2a47f5c6e989c312,Senior Software Automation Engineer - Ecosystem Partner Tools,/rc/clk?jk=2a47f5c6e989c312&fccid=66403b30a2c0d89c,Netflix,"Los Gatos, CA",false,30+ days ago,,,false,,,,,,,,,
p_6666ad1bd8dccfca,Front End Developer,/rc/clk?jk=6666ad1bd8dccfca&fccid=776ce7deab606fe3,RevZilla.com,"Philadelphia, PA 19112 (Marconi Plaza-Packer Park area)",false,17 days ago,,,false,,,,,,,,,
p_b827d90ee2a0b1f5,Back End Developer,/rc/clk?jk=b827d90ee2a0b1f5&fccid=776ce7deab606fe3,RevZilla.com,"Philadelphia, PA 19112 (Marconi Plaza-Packer Park area)",false,17 days ago,,,false,,,,,,,,,
p_3348fd7bf27f8b1c,Full Stack- Front End Developer,/rc/clk?jk=3348fd7bf27f8b1c&fccid=b42e3c1dbf2f722b,Dictionary.com,"Oakland, CA",false,9 days ago,,,false,,,,,,,,,
p_d953de9ea3684570,Senior Software Engineer,/rc/clk?jk=d953de9ea3684570&fccid=16b388d5dae168b9,ReviewTrackers,"Chicago, IL 60654 (Loop area)",false,20 hours ago,,,false,,,,,,,,,
p_74abb237e861352a,Software Engineer (Web),/rc/clk?jk=74abb237e861352a&fccid=04452fd4fd78dffd,Namely,"Manhattan, NY",false,2 days ago,,,false,,,,,,,,,
p_04d9ccddea597c09,Front-end Engineer,/rc/clk?jk=04d9ccddea597c09&fccid=22ed71e5a9f5dd16,IAC,"Washington, DC",false,17 days ago,,,false,,,,,,,,,
p_39ea87267759fa3f,Front-End Engineer,/rc/clk?jk=39ea87267759fa3f&fccid=d6b4abea2c5aff60,CreditCards.com,"Austin, TX 78759 (Arboretum area)",false,30+ days ago,,,false,,,,,,,,,
p_68ea43843dcda4fd,Senior Web Developer,/rc/clk?jk=68ea43843dcda4fd&fccid=e25fec35211316fe,Dom and Tom,"New York, NY 10006 (Financial District area)",false,30+ days ago,,,false,,,,,,,,,
p_bcdc73133e06a088,Experienced Software Engineer,/rc/clk?jk=bcdc73133e06a088&fccid=6748ca01cf0fd84d,Spartan,"Chattanooga, TN 37415",false,3 days ago,,,false,,,,,,,,,
p_a65321e06bcf3be8,Web Developer,/rc/clk?jk=a65321e06bcf3be8&fccid=fe2d21eef233e94a,Amazon Corporate LLC,"Seattle, WA",false,8 days ago,,,false,,,,,,,,,
p_12e664b623d36052,Full Stack Engineer,/rc/clk?jk=12e664b623d36052&fccid=4a2d2fbadf14d480,Jobspring Partners,"Washington, DC",false,2 days ago,,,false,,,,,,,,,
p_5587f3bf221af8ba,Senior Software Engineer,/rc/clk?jk=5587f3bf221af8ba&fccid=a30cb023664efb79,PowerReviews,"Chicago, IL",false,1 day ago,,,false,,,,,,,,,
p_74e450071fe316be,Senior Full Stack Developer (Rails/React),/rc/clk?jk=74e450071fe316be&fccid=02990b88dad41e4a,MeetEdgar,Remote,false,30 days ago,,,false,,,,,,,,,
pj_3e94ec6d7a09db1a,Ruby on Rails Developer,/pagead/clk?mo=r&ad=-6NYlbfkN0COjc0RHJHKRdd3tI93s-R5fL23ELjEwlRvMZ4I0sO8qs-jq2Dgz_qgHScEnGQvjpS0nULZ-UpdSIuw8NM6cZtKTQ14wtD4EC-SHJLWFd5eCfntmfIjFA_rhyJ7l85bzimX3jMS6WZ90N80fBltmsRUEJFEwPf6ZuaP6wbeO4Mng_CHzyy9NVApyanUz72oUx7y6zqHmyz_A3CLpPw7qEig02iBnDbsAILgqqoUMgLNCfX4948hFDuUIRyAD6drzcJqvUbBjTIV9dzLtrCc8BYCq7QL7R3Qf-rIUhDt-Bgsf_rmsWmnYnMB8Hwxlrjvzq6jocSE2JUCsluSU_CvnnisTIonnAZ1LocDLKhWoU9NjcdGW0GWxIxEg6vp-xefQiG3OVNtIWTNzczwzFYoowHCNDIoZMEVRJraZcAaOvrDEBeJQ_fOPC5OZ4qLk9Cdn6_5zSXy0MXLy6ypvy42pAfnn87bKKfJIdUl9RBy-3OhOmZ2NvoYaBXBbf3UGm5IriN6GPJHEgK-G4xHysuCAZB4AYgOu8bZWNy1HJw7KS4vNMu1oiEUcjbnDHa5y8Kiff81Cz_eTYgbP5W5Jl2EtuIuMe-WfCeKywXfLKDoDrxNNdY_mZhK8C7HpgIAemCJIjKy5XbK1ynVqA1ruBQlBupITiyaFSFnlejCURIHcz2S4kNf0ka6vlbJ_JI3hyoU7e9kuCHFdl_eysFcMAs3SCzRVgs0GYajWFTVuTZwpdezErYcJbgqaNMN7RJ8WoOfcKQw6jI3tViwyg==&p=3&sk=&fvj=0,Eliassen Group,"Boston, MA",false,2 days ago,,,false,,,,,,,,,
pj_67176e24541155d3,Senior Software Engineer (Java),/pagead/clk?mo=r&ad=-6NYlbfkN0CoaTL8xV3hMwGp3N7_JTupvLmE5lj1T8UTX15ED3FmPO167YobxfeVJ3t-kr4JTtgA47mIpLmvsgZvWPrjhk0qo6ofY9tZULi1uD9lB_R0sAwGIaaGapFtcUyyDR1m7odfe-Lfd4Lakg3dGOK9X9GP5we6lbPJtXBjC9MzCVWPRV9rPAcl1H3O_0HuscE-yTRiLCr-1h-Xu37SsID1fzYGg2W-nErkkdshIddar0x3LlkbmrKtv_GKQz4ObSB8TXhVquhjw7B_pl6emoNyLX5WCTrQvI4NVaFZ8_CRFpXxmfBkDhLYNCdJc3KtrHTMjxwo7dSw8tDaI8Amdl-Q9WRZ0XIX3leYmJuWPfqwgE1dfxZvXLpQMHqVREKgSD4u0Zpq4zgDG5WqdlxBvooJO6sht3Pqd8d6Qwo6pKbgApOk83FNKD1P0wJnO5jtx3NiqQvLyi5-1TG9cvrbRPk2cB8jZ47lot2tlJ5P3UlcyHbogo9txfNaC8r9dB5QV7E7IQP7rg5mSl7SZq6xXDA5mH84cvrROjPTsi2a09rjTSH7Zye8oaJ-TlVUiJ-eREQemJEFl9JfqJM-UHAPvCyP0Br8vvtzSoA5Kjo=&p=2&sk=&fvj=0,Capital One,"McLean, VA",false,30+ days ago,,,false,,,,,,,,,
p_df6502b9b6005515,Front End Developer,/rc/clk?jk=df6502b9b6005515&fccid=8e9a429ee866824d,Group O,"Coralville, IA",false,30+ days ago,,,false,,,,,,,,,
p_5e9c6ad3c2a0724b,Front End Engineer,/rc/clk?jk=5e9c6ad3c2a0724b&fccid=99aa72da43e2a96c,Automated Insights,"Durham, NC 27701",false,10 days ago,,,false,,,,,,,,,
p_099205ef01f3017d,Software Engineer,/rc/clk?jk=099205ef01f3017d&fccid=b567f96d24709896,Calsoft Labs,"San Diego, CA 92121",false,9 days ago,,,false,,,,,,,,,
p_276be7881e13bb56,"Junior to Mid Level Agnostic Developer - PHP, Ruby, Java",/rc/clk?jk=276be7881e13bb56&fccid=a6920e0a635e5c4e,Workbridge Associates,"Haddonfield, NJ",false,10 days ago,,,false,,,,,,,,,
p_dab30ded9f15625c,"Senior Software Engineer (Seattle, WA)",/rc/clk?jk=dab30ded9f15625c&fccid=d47a68ca50b8a670,Code.org,"Seattle, WA 98101 (Downtown area)",false,3 days ago,,,false,,,,,,,,,
p_fa9941193ac00ca6,Full Stack Engineer,/rc/clk?jk=fa9941193ac00ca6&fccid=8c49e99f20f89e48,Walmart eCommerce,"Sunnyvale, CA",false,30+ days ago,,,false,,,,,,,,,
pj_53065ce9bb6a0206,UI Developer,/pagead/clk?mo=r&ad=-6NYlbfkN0AfPxS_EUedvHzbJX7fXrXnY1tzABTt1kF-DShC50BhkEWbSY_w4m6_4ybRSFdjcJTxntumwyaBI-8ESmhri3yYCExjPIN0Kz8p7YvSjLwJCXYXUNMminx1jtCLwUvFra2K4-mdRTyAl28-xuzgZRjlNxrGZGO5UkkDjj_JzAPqUc4kU-xQoin1JKZqcbCXvHIiSv5rMVIM6-V-kG7dDKh4hyy4BfYrvkvRfU1JN6jOfN3a194CwrSC1bDYt_dSoIhSeoVaKnsXOJLCe-BXYcLj9s0Fs89s7ff4A9v7gnJ69PxP-zFgz4TnQPG78iTMcAOlMv6xi37oPOPj3e7dyDZGNgzvhBT-qQzdj6e4jGP4WX0exG-rZFXzMPquVnWkHBthEvoohgYsC2nInDu9G--j5wZlDfZPM8rE9bZzqdFLzA==&p=1&sk=&fvj=1,TINYpulse,"Seattle, WA",true,30+ days ago,,true,true,06/09/2016 12:16,,false,,,,,,
p_37d2894e8d33f58d,Team Lead Software Engineer,/cmp/Benchmark-Education-Company/jobs/Team-Lead-Software-Engineer-37d2894e8d33f58d?r=1&fccid=1e4fee5bc9787bfa,Benchmark Education Company,"New Rochelle, NY 10801",true,9 days ago,,true,false,,,true,,,,,,
p_3e94ec6d7a09db1a,Ruby on Rails Developer,/rc/clk?jk=3e94ec6d7a09db1a&fccid=bc7c6b4c93695e55,Eliassen Group,"Boston, MA",false,2 days ago,,,false,,,,,,,,,
p_2079300377be891d,Web Developer,/rc/clk?jk=2079300377be891d&fccid=369cb0a397ad68d1,Wildworks,"Salt Lake City, UT",false,26 days ago,,,false,,,,,,,,,
p_c392d8f90face869,RAD Developer I,/rc/clk?jk=c392d8f90face869&fccid=407561f809dd613e,Duke University and Duke University Health System,"Durham, NC",false,30+ days ago,,,false,,,,,,,,,
p_2e36d9a5fb97a10e,Be our Hero Dev - Lead Back End / Full Stack Developer,/cmp/Litify/jobs/Our-Hero-Dev-2e36d9a5fb97a10e?r=1&fccid=cf18c443262f3451,Litify,"Brooklyn, NY 11232 (Greenwood area)",true,14 hours ago,,true,false,,,true,,,,,,
p_d86a2b89fd5ead8c,Senior Software Engineer (Web),/rc/clk?jk=d86a2b89fd5ead8c&fccid=04452fd4fd78dffd,Namely,"Manhattan, NY",false,8 days ago,,,false,,,,,,,,,
p_aa431e805e3b6fd9,Web Developer,/rc/clk?jk=aa431e805e3b6fd9&fccid=a6920e0a635e5c4e,Workbridge Associates,"Los Angeles, CA",false,1 day ago,,,false,,,,,,,,,
pj_37d2894e8d33f58d,Team Lead Software Engineer,/pagead/clk?mo=r&ad=-6NYlbfkN0CRZ2XtajRNkqAz9AmUBDqELAvZu6pw7loIZalkrkFlCB1cqWba3YVR1Q6JAVx6hdGpWe6odjB8qhqXL_C1kzUSOhtxcoPZ1ruE30OtJR8AZk1aiX3m8b3rzdMkW8knZh-CDJBGUrJTg_uroWuERVBx3fs-oFHaqp0cuYGt2zeto1JvclmTWp7bOc3MEN8uPosPVLH6miFpTjYRU-Wcy_ZOd7CTlci3v7G5-dIANEsBT4hYq91Pga9Ryn5vhVOPp__MEadynWoc4Mpkeha4KqFU2MPd7PZbB4i6LZVyHCwzypW_eP1x1U4B-ajegEsY8fwK_ZmHwYakS7MTDHjNEW3PfLzO8Ov5P_UzqoJQNGclBmUTGCoxWV7CeyLRA0tTnU6ebfxYiEx_7dQxKS8sU_Xb8fCwdsfmCQjBmWSvu2rZlA==&p=2&sk=&fvj=1,Benchmark Education Company,"New Rochelle, NY",true,9 days ago,,true,false,,,true,,,,,,
p_5c728fd53198dfbc,Angular Engineer,/rc/clk?jk=5c728fd53198dfbc&fccid=96c753ef6707c449,Skookum,"Denver, CO",false,10 days ago,,,false,,,,,,,,,
p_89652e2b8ba3220c,Ruby on Rails Developer,/rc/clk?jk=89652e2b8ba3220c&fccid=a6920e0a635e5c4e,Workbridge Associates,"Dallas, TX",false,8 days ago,,,false,,,,,,,,,
p_821c74e98a5d8d37,Frontend Engineer,/rc/clk?jk=821c74e98a5d8d37&fccid=dae11deaf625e9df,AnyPerk,"San Francisco, CA",false,13 days ago,,,false,,,,,,,,,
p_21586d566318083d,Software Developer,/rc/clk?jk=21586d566318083d&fccid=4e041af1d0af1bc8,Booz Allen Hamilton,"Herndon, VA",false,30+ days ago,,,false,,,,,,,,,
p_286397dc6ba26d44,Senior Full Stack Software Engineer,/rc/clk?jk=286397dc6ba26d44&fccid=13e49094b78ac7c9,AWeber,"Chalfont, PA",true,24 days ago,,true,true,06/09/2016 12:16,,false,,,,,,
p_44142b4da5462b3a,Senior Software Engineer,/rc/clk?jk=44142b4da5462b3a&fccid=b85c5070c3d3d8c8,Capital One,"Vienna, VA",false,15 days ago,,,false,,,,,,,,,
p_abaf3bfd5edd51dc,Sr. Web Developer,/rc/clk?jk=abaf3bfd5edd51dc&fccid=96c396452fc9f9bb,Nationstar Mortgage,"Coppell, TX 75019",false,22 days ago,,,false,,,,,,,,,
p_48371e3102465932,Full Stack Developer (PHP or Frontend focused),/rc/clk?jk=48371e3102465932&fccid=f4cf0bc54e708229,When I Work,"Minneapolis, MN 55401 (North Loop area)",false,30+ days ago,,,false,,,,,,,,,
p_5355a16c31838577,Software Engineer - Web,/rc/clk?jk=5355a16c31838577&fccid=f59632831bfda95b,Lantern,"San Francisco, CA 94110 (Mission area)",false,6 days ago,,,false,,,,,,,,,
p_80291348a75d591b,"Software Engineer, Full Stack",/rc/clk?jk=80291348a75d591b&fccid=225e8490f1c5921b,Cisco Meraki,"San Francisco, CA 94158 (South Of Market area)",false,28 days ago,,,false,,,,,,,,,
p_3a81c3ec6a8d5e63,Software Engineer - Applications,/rc/clk?jk=3a81c3ec6a8d5e63&fccid=950f3c78af807bb4,Premise,"San Francisco, CA",true,19 days ago,,true,true,06/09/2016 12:16,,false,,,,,,
p_785833190494d4eb,Master Software Engineer,/rc/clk?jk=785833190494d4eb&fccid=b85c5070c3d3d8c8,Capital One,"Richmond, VA",false,23 days ago,,,false,,,,,,,,,
p_ff75927e22ba06f3,"Software Engineer, Frontend",/rc/clk?jk=ff75927e22ba06f3&fccid=950f3c78af807bb4,Premise,"San Francisco, CA",true,19 days ago,,true,true,06/09/2016 12:16,,false,,,,,,
p_c0ebe9978ef7dbe4,Front End Developer,/rc/clk?jk=c0ebe9978ef7dbe4&fccid=1e40da41fc0ce51f,"Ramsey Solutions, A Dave Ramsey Company","Nashville, TN",false,15 days ago,,,false,,,,,,,,,
p_249ead7f3d7671bb,React JavaScript Developer,/rc/clk?jk=249ead7f3d7671bb&fccid=38f04e8925d014cc,Endurance International Group,"Orem, UT",false,15 days ago,,,false,,,,,,,,,
p_c505b1201c7f8a1e,Sr. Web Developer - Ruby on Rails,/rc/clk?jk=c505b1201c7f8a1e&fccid=4a7b16f7f4f3a221,"Move, Inc.","Santa Clara, CA",false,30+ days ago,,,false,,,,,,,,,
p_f4de34f944d30165,Node.js Developer,/cmp/KnGrid/jobs/Node-Js-Developer-f4de34f944d30165?r=1&fccid=06202bcf7eca4b4f,KnGrid,"Aliso Viejo, CA",true,19 days ago,,true,true,06/09/2016 12:16,,false,,,,,,
p_be5cf15a43ef7f1b,Full Stack Developer,/cmp/Synergy-Interactive-Solutions/jobs/Full-Stack-Developer-be5cf15a43ef7f1b?r=1&fccid=9f8800bd16fafc26,Synergy Interactive Solutions,"New York, NY",true,22 days ago,,true,true,06/09/2016 12:16,,false,,,,,,
p_b8bbdc2c52298093,Web Engineer(All levels),/rc/clk?jk=b8bbdc2c52298093&fccid=fb9bbcab76f046d3,Bolstr,"Chicago, IL",false,30+ days ago,,,false,,,,,,,,,
p_3c731eafe6620d9a,Senior Software Engineer - Javascript,/rc/clk?jk=3c731eafe6620d9a&fccid=ce8c26542beabc00,Cancer IQ,"Chicago, IL",true,17 days ago,,true,false,,,true,,,,,,
p_a2e2b19ef2289ab3,Backend Developer,/cmp/CANVAS-Technology-Inc/jobs/Backend-Developer-a2e2b19ef2289ab3?r=1&fccid=dd616958bd9ddc12,CANVAS Technology Inc,"Boulder, CO",true,30+ days ago,,true,true,06/09/2016 12:17,,false,,,,,,
p_cad985e7b0df46a4,Software Developer (Ruby on Rails),/rc/clk?jk=cad985e7b0df46a4&fccid=cd22d01053af7669,Oracle,"Austin, TX",false,30+ days ago,,,false,,,,,,,,,
p_fa37250a20e2d70f,Sr. Software Engineer (Ruby),/rc/clk?jk=fa37250a20e2d70f&fccid=8f8b6e12d2c9f39f,Fingerprint,"San Francisco, CA",true,3 days ago,,true,false,,,true,,,,,,
p_a15418927f1a580e,Front End Engineer - Full Stack,/rc/clk?jk=a15418927f1a580e&fccid=47644f494acc7b6c,Origami Logic,"Mountain View, CA",true,30+ days ago,,true,false,,,true,,,,,,
p_512da837a327ccd4,Web Developer Apprentice,/rc/clk?jk=512da837a327ccd4&fccid=fde5b10dbdec0475,Intrepid Pursuits,"Cambridge, MA 02142 (East Cambridge area)",false,15 days ago,,,false,,,,,,,,,
p_9958447b734b1bd2,IT DEVELOPER - Pro Systems,/rc/clk?jk=9958447b734b1bd2&fccid=82e58e9861d48566,Home Depot,"Atlanta, GA",false,9 days ago,,,false,,,,,,,,,
p_9743e17a3b06812c,"Software Engineer, Caviar",/rc/clk?jk=9743e17a3b06812c&fccid=09abad886b83c501,Square,"San Francisco, CA 94103 (South Of Market area)",false,19 days ago,,,false,,,,,,,,,
p_3e6800a47c18bfa5,Ruby On Rails JavaScript Developer,/rc/clk?jk=3e6800a47c18bfa5&fccid=a6920e0a635e5c4e,Workbridge Associates,"Irving, TX",false,15 days ago,,,false,,,,,,,,,
p_a53280ca10055e80,Front-End Developer,/rc/clk?jk=a53280ca10055e80&fccid=03d5563d45b0a01c,"CUSO Financial Services, L.P.","Seattle, WA",false,30+ days ago,,,false,,,,,,,,,
p_1150db05a319f8dc,Front End Engineer,/rc/clk?jk=1150db05a319f8dc&fccid=96c753ef6707c449,Skookum,"Charlotte, NC 28202 (Downtown Charlotte area)",false,30+ days ago,,,false,,,,,,,,,
p_031df8c42990c3f2,Senior Web Application Developer (Ruby on Rails),/rc/clk?jk=031df8c42990c3f2&fccid=cd22d01053af7669,Oracle,"Austin, TX",false,20 days ago,,,false,,,,,,,,,
p_613e643c3415fe9f,Software Engineer,/rc/clk?jk=613e643c3415fe9f&fccid=7d3172cfe0fd54ef,Synacor,"Westford, MA 01886",false,30+ days ago,,,false,,,,,,,,,
p_207fff8b4ab7a470,"Software Engineer, Full Stack",/rc/clk?jk=207fff8b4ab7a470&fccid=b85c5070c3d3d8c8,Capital One,"Vienna, VA",false,30 days ago,,,false,,,,,,,,,
p_efb27b32b1916c75,Need fullstack Web Developer,/rc/clk?jk=efb27b32b1916c75&fccid=f6ce40c91e89f80b,Diverse Lynx,"Boulder, CO",false,30+ days ago,,,false,,,,,,,,,
pj_8b75688bcf09b823,JavaScript Developer (React & Node),/pagead/clk?mo=r&ad=-6NYlbfkN0AeLJIVnDn3yb7E3F11rCLZXUxyqhutUaM1sonYWeOY05f7bjrT7lnkkO2HeMzQPwHqn-RgOGJufpTTzqmQ4RWmgvA9Eu7icW3e3ZLiI3Txg-GOIGr6a-VS1jye1BqdAIzWN26vq2UbBWuERIwG42J5-v6xe7zBAMegJNe6fD9XmSzElUvfgSRz5deIUiboo_RF3N3Y4i0f7HibIPejO5_xCmHZlhuwqmQMCCiPmmp8P4AQQVRtaPKWwO6Y_bGp4v8a1IVNcKPhYoM4PCc_oGd1Gko6dLnDyJC4xfHCDxFYIwZkWskF6tzIhpm7dNExDimWmV_qWfvApFOJeLaIAdNxNZlnXYRVs7ZaGUoKuPFqAt3E0GYmH5BFTlUIFJjpjwkURG4EmzLl8VKwadFG03pctcdL-mHOcWj5gCOy_F6Be5xJvoM3gvP1&p=1&sk=&fvj=1,Next Step Staffing,"New York, NY",true,5 days ago,,true,false,,,true,,,,,,
pj_29b9eee45570d62a,Full Stack Developer,/pagead/clk?mo=r&ad=-6NYlbfkN0AkNDqIzlDpPqyYqi5maqJBe23XtfJ5dOJSfqhis8gGUf774zU6o8lR1SYdm0JGMdXoL8mWinexW1s0xAQV9tkJX940twIYwsr3RPL5pu-sMZ1Cws3YiqOSpUp8pIpqd5lrfPdNOWhDB2CtVYu2zcAhGzEBJfGjnB3B1vKas_tphZeydnUUXU-3TBXETRH54vxDoaFCYdUhWll0PO4o0iJJO706QekkDwiBSf2ReQkpkQEaojMlAco8hiHo8geApxy2YykL22WRZnLeJemfSSc_qA7uqzzZi03WMI2wdy0NJdM7B4PDKL7wdZiG9l9SD_gto3RHvA-JEVB4V3m8HJrEY7rgPrQ8zfsBaE-_fKT7CiJgG5dgP8-FhJxDiDH2lHgHvbpRhDTmx2LtQBGX4dj9fKj9--oy4UyfCBeXOv8gLjJXY86DZqno&p=2&sk=&fvj=1,sportsYou,"Jericho, NY",true,30+ days ago,,true,true,06/09/2016 12:17,,false,,,,,,
p_ade43400d9bdc1d4,"Software Engineer, Front End",/rc/clk?jk=ade43400d9bdc1d4&fccid=2784f0b8f93f82fe,Adaptly Inc.,"New York, NY",false,3 days ago,,,false,,,,,,,,,
p_649dc400d3012e9c,Software Developer - Front End,/rc/clk?jk=649dc400d3012e9c&fccid=d19c99c72be0c18d,ingenium,"New York, NY 10018 (Clinton area)",false,10 days ago,,,false,,,,,,,,,
p_ba65cb546f596fda,FullStack Web Developer,/cmp/Infogain/jobs/Fullstack-Web-Developer-ba65cb546f596fda?r=1&fccid=3c566800dc2b9808,Infogain,"New York, NY",true,3 days ago,,true,true,06/09/2016 12:17,,false,,,,,,
p_0e60bba2e3dc2505,Front-end Developer - digital studio,/rc/clk?jk=0e60bba2e3dc2505&fccid=d19c99c72be0c18d,ingenium,"New York, NY 10003 (Greenwich Village area)",false,10 days ago,,,false,,,,,,,,,
p_d15cf9e5ba23939c,ReactJS/UX Developer-Local Candidates Only!,/cmp/Preferred-Resources/jobs/Reactj-Ux-Developer-Local-Candidate-Only-d15cf9e5ba23939c?r=1&fccid=c66a14a12522c4c7,Preferred Resources,"New York, NY 10011 (Chelsea area)",true,2 days ago,,true,false,,,true,,,,,,
p_30c3ad2e90fbb19e,Team Leader - Entity Exchange (Web),/rc/clk?jk=30c3ad2e90fbb19e&fccid=f770da67b3b51c62,Bloomberg,"New York, NY",false,30+ days ago,,,false,,,,,,,,,
p_e96e30a6234ee1c2,Front-End / UX Engineer,/rc/clk?jk=e96e30a6234ee1c2&fccid=55ca72cb2faa6d78,Rockerbox,"New York, NY",true,23 days ago,,true,true,06/09/2016 12:17,,false,,,,,,
p_00a889f88c3a047d,Front End Developer--Behance,/rc/clk?jk=00a889f88c3a047d&fccid=f89deb5a97c7738a,Adobe,"New York, NY",false,23 days ago,,,false,,,,,,,,,
p_06f533bf8dbfa313,Front-end Developer,/rc/clk?jk=06f533bf8dbfa313&fccid=3f1eb41fa0011d85,Your Majesty Co.,"New York, NY",false,17 days ago,,,false,,,,,,,,,
pj_16de645de966f5c6,Software Engineer,/pagead/clk?mo=r&ad=-6NYlbfkN0D7WZ9kH8Mr9xMYA5F0I27XdaF7BAqFyxv1CXlglU6cXYn4-jiqOJkwoLInUarPaL4ueM7MfcZ9KSrFaz8yK0XSLgFc_NMLhOPAr62Bu1pXbYbobm_Os7T9Y8cYOe9oPUpl51v5_Qy-RNwNkrx1g9aXgSR-qsmISzbndTL2gpHjjK0Pvs9_21oWKphw_cqnOtla7HR17wVoTJm0JnftAyn3uu0vC8a7_S25jMLTQspus_Lsop4RXf8rz4nehJ8zIjoopCTojjOShGVU3EgxlzGtqUv3vDYF2yjw6QD73KlGtqKkg6pa3Dt_RX93T7Y1xBvG4gzSzmGFg8spegMnKRw_RL85y_kSbKDdCHD3jwCLONATSxhwGtIEpCqPnaGd2ZCjCdf0kHf2d_PM1zp5yaewo9nBsPkitjttQfXkaNRLzTLJSUR-Anf-K_UXfvCG_ac=&p=5&sk=&fvj=0,Collabera,"New York, NY",true,1 day ago,,true,true,06/09/2016 12:17,,false,,,,,,
pj_f78fdc6181edb3fe,Senior Software Engineer,/pagead/clk?mo=r&ad=-6NYlbfkN0C7yvWfvqbR2fLK7gx65Lwtb5oMSMyBz-69_dwJ-4FCRFrFQQ3lk1TU2Q1tuhxHhA6P5EMCtf4-Rm0uZbpp_uIsQXK7RP5WYXuMj0ZmgkQEEfiZKR-QiHQ7xP-F-VRTty3M9Eh5ZSV0LI5r37i9WuzH6zsCYS_viyuUZGA6xV00WITi_1RqkPIOU2MII1fW8EG7BKuNMZ8X31fLSyDj_4zA9unoJfuE4bMg_nU5bXFjRFQXOFk5sc6Guqp6APXmL4bE585keuhgaZQXgnXB_Mzgv8wEOXJEo_-wlQoeM3ZbMn504GzQWka2L8FJ3yJzsD7wjTz9qcQoUtrGSPWESBAv4Pt82z_FqVaAKc-pezPlgv0Jr9O1UItjvBDwGnZ2byOuHOMsUnA-o1jybB7doV0U7h96fEJseALNQrrLtKv6xQ==&p=2&sk=&fvj=1,LADDERS,"New York, NY",true,30+ days ago,,true,false,,,true,,,,,,
