id,title,url,company,location,easy_apply,age,query,search_location,viewed,applied,date_applied,merged_doc_id__jobs_to_cover_letters,merged_doc_url__jobs_to_cover_letters,link_to_merged_doc__jobs_to_cover_letters,document_merge_status__jobs_to_cover_letters,skip,recruiter
p_07c4003dbe2b5b3a,Senior Ruby on Rails Developer,/rc/clk?jk=07c4003dbe2b5b3a&fccid=2ddbfe1139956efc,Onward Search,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_c97e0087dbc3a670,Front End Developer (with Ruby),/rc/clk?jk=c97e0087dbc3a670&fccid=db4fc1af3e4e5fa8,Cypress Group,"New York, NY 10018 (Clinton area)",FALSE,26 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_385972673883f558,Java Storage Automation Consultant,/cmp/Ace-Talent-Curators/jobs/Java-Storage-Automation-Consultant-385972673883f558?r=1&fccid=6429413a5d60ad14,Ace Talent Curators,"Jersey City, NJ",TRUE,19 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_5e48bb2686e02f36,Senior Software Engineer,/rc/clk?jk=5e48bb2686e02f36&fccid=80ba63eddc54b0eb,Infusive Solutions,"New York, NY 10038 (Financial District area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_6dec208922ca93cf,Technical Account Manager,/rc/clk?jk=6dec208922ca93cf&fccid=854d16d019ea12a8,Brilliance Publishing,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_d6e3570d739d356d,Sr. Technical Account Manager,/rc/clk?jk=d6e3570d739d356d&fccid=854d16d019ea12a8,Brilliance Publishing,"New York, NY",FALSE,16 days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_71efe450767e7589,"Technical Lead, Product Engineering",/rc/clk?jk=71efe450767e7589&fccid=9fb71480982da9a0,Greenhouse,"New York, NY 10013 (Tribeca area)",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_a92da324c36f0a61,Sr. Mobile Application Engineer,/rc/clk?jk=a92da324c36f0a61&fccid=3e34ac4ae73849ba,Medidata Solutions,"New York, NY 10003 (Greenwich Village area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_777ce4b02c8e880f,Software Engineer,/cmp/Personal-Finance-Company/jobs/Software-Engineer-777ce4b02c8e880f?r=1&fccid=1455273bfb035578,Personal Finance Company,"Maplewood, NJ",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_7e323d4a67578c28,Software Developer,/cmp/ZigZig/jobs/Software-Developer-7e323d4a67578c28?r=1&fccid=b36d8200ffaadb96,ZigZig,"Maplewood, NJ",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_3adafff88f3ecb83,Senior Back-End Engineer,/rc/clk?jk=3adafff88f3ecb83&fccid=ccd796b1d2d3e16b,Smith & Keller,"Manhattan, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_ae112d0f3fa86bb1,Graphic & Web Designer,/rc/clk?jk=ae112d0f3fa86bb1&fccid=032b983ab1c2f0c0,Carlos Bakery,"Jersey City, NJ 07310 (Downtown area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_f8924f90e4e01c9c,Sr. Technical Account Manager,/rc/clk?jk=f8924f90e4e01c9c&fccid=fe2d21eef233e94a,"Amazon Web Services, Inc.","New York, NY",FALSE,15 days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_03920141cd37dc83,Director of Technology/Lead Developer,/rc/clk?jk=03920141cd37dc83&fccid=f2df7c5273bc85c9,Shulman Fleming & Partners,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_27c0ca78c193a191,Senior Software Development Engineer in Test,/rc/clk?jk=27c0ca78c193a191&fccid=3e34ac4ae73849ba,Medidata Solutions,"New York, NY 10003 (Greenwich Village area)",FALSE,3 days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_ae5f12245cd4d255,Digital Architect (Java/J2EE) - Product environment,/rc/clk?jk=ae5f12245cd4d255&fccid=2df6a1e69a70a1e7,Cognizant,"Teaneck, NJ",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_436d9bcd56546444,Ruby on Rails Developer,/rc/clk?jk=436d9bcd56546444&fccid=198e7b36e7f0396e,Insight Global,"New York, NY 10012 (Little Italy area)",FALSE,24 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_e68aa7454573e8ea,Cloud Technical Account Manager,/rc/clk?jk=e68aa7454573e8ea&fccid=854d16d019ea12a8,Brilliance Publishing,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_d4102ec439647efa,Sr. Software Engineer,/rc/clk?jk=d4102ec439647efa&fccid=cbeb390c31b2a838,Apex Systems Inc,"New York, NY 10004 (Financial District area)",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_c916c0ff3517919a,Lead Software Engineer,/rc/clk?jk=c916c0ff3517919a&fccid=552df64630222882,XO Group,"New York, NY 10007 (Financial District area)",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_16a894167affa641,IT Academic Applications Manager - School of Education,/rc/clk?jk=16a894167affa641&fccid=41c7900e396fc9c1,The City University of New York (CUNY),"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_ef56ea23fce84218,VP of Technology (Hands on Ruby on Rails at Fashion Tech Startup),/rc/clk?jk=ef56ea23fce84218&fccid=4a2d2fbadf14d480,Jobspring Partners,"New York, NY",FALSE,7 days ago,ruby on rails,new york city,FALSE,,,,,,,,
pj_c5f60fa4add03a6b,"Senior Consultant, Application Security",/pagead/clk?mo=r&ad=-6NYlbfkN0CRcQcVsCsavwtZ585DvDJlZXWQUr-FGGy1GBh3PmZ6wIsBsdpLnIIDtk0cUAg71-h7NaYq74B8sVqED5ZVsgh0fMdND3IalACHjQsjvrn84rqTPQd0Fl5dwEA5a2YlAAmEzjrWHk0yom_X1XmNggC5sg-PyNyZ6Pyb36nfNH2BnmU7OEXZII5YUnQIKbwxheTN9NwHCg0obnmYCGXkmf6nVJcVB8cb80FaA1IInvjYti_UQE3agoXTMSyp8FxhPcCgTb0rNd9LO8g2AjaeOlPcbM1fAGjUvJWg_cYNY5U2lKtRmGCFZNHFBnZojv1cEwvOu9LINkGdLslaOq7HDfnhFVYX-EZ2Ks42V-IyQeA8G3oNjckLtXVYLBzzVXHcGCtmZt9vOAQT91sdLcIUrW3KD75q710WQ-kz2bryKQ1B7XVYzFbou_vfH_WCpgILT0x-bkgt_uHgutQfGN5p4bIEBzGwCqW_HGMqJehrBDDdz0J5cKxAhItrhJWGwcDhE18AOfcour4Ka0oFYDSw722L8T8JpT0e1-NjK3AeHjTdBCfsgmnOm8lYtqvBRs9zhNVUZfDDtIPTeMKMdl5x90DBnnNG4syrJ9lfrRrjYASBGgcELbeSA8UWONr5KJ7exrY=&p=3&sk=&fvj=0,Optiv,United States,FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_b6c2093659d8edae,Senior Developer,/rc/clk?jk=b6c2093659d8edae&fccid=a8705263409b61b3,VerbalizeIt,"New York, NY",FALSE,20 days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_ee5d03cbdf303dc2,Product Development Manager,/rc/clk?jk=ee5d03cbdf303dc2&fccid=60c33a721aec0318,TRANSFAST,"Wall Street, NY 10005 (Financial District area)",FALSE,12 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_3ee7a7f0ebfca4fa,Full Stack Engineering (Ideally Leads or Managers),/rc/clk?jk=3ee7a7f0ebfca4fa&fccid=80ba63eddc54b0eb,Infusive Solutions,"New York, NY 10038 (Financial District area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_aeb057247a752459,QA Consultant with Ruby and Cucumber,/rc/clk?jk=aeb057247a752459&fccid=a9f525bf3e4d6463,"Abhra, Inc.","New York, NY 10001 (Chelsea area)",FALSE,6 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_e5f549ddab8e5385,Senior JavaScript/Ruby Consultant,/rc/clk?jk=e5f549ddab8e5385&fccid=07e3dbaa384a9032,Capital Markets,"New York, NY 10022 (Midtown area)",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_9b3f5727881867bf,Sr Android Engineer,/rc/clk?jk=9b3f5727881867bf&fccid=389cf22d1d00322c,The Hackerati,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_e8a88595d7b92afe,Digital Architect (Product),/rc/clk?jk=e8a88595d7b92afe&fccid=2df6a1e69a70a1e7,Cognizant,"Teaneck, NJ",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_5f875880f4d70597,Senior Java/Mobile Developer for Fitness Startup (First Tech Hire!),/rc/clk?jk=5f875880f4d70597&fccid=4a2d2fbadf14d480,Jobspring Partners,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_c0c21229009fc6d3,"CTO - Data Driven, Early Stage Startup",/cmp/TEEMA/jobs/CTO-c0c21229009fc6d3?r=1&fccid=b43afc08eead9ebd,TEEMA,"New York, NY",TRUE,3 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_ab6a04bedd060fa8,Mobile Engineer (SDK),/rc/clk?jk=ab6a04bedd060fa8&fccid=a6920e0a635e5c4e,Workbridge Associates,"New York, NY",FALSE,27 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_d0e540eda6bb5b46,Java Technical Lead,/rc/clk?jk=d0e540eda6bb5b46&fccid=4a2d2fbadf14d480,Jobspring Partners,"New York, NY",FALSE,20 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_6df0ce2840cc527e,Mobile Engineer (iOS and C++),/rc/clk?jk=6df0ce2840cc527e&fccid=a6920e0a635e5c4e,Workbridge Associates,"New York, NY",FALSE,30 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_9ea363cc025b5b37,WordPress Developer | PHP,/rc/clk?jk=9ea363cc025b5b37&fccid=ccd796b1d2d3e16b,Smith & Keller,"Manhattan, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_486e3eb80aca4b53,Director of Software Development,/cmp/AC-Lion/jobs/Director-Software-Development-486e3eb80aca4b53?r=1&fccid=35bd9f907beab405,AC Lion,"New York, NY",TRUE,14 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_c71aa70e545e4798,Senior Backend Engineer,/rc/clk?jk=c71aa70e545e4798&fccid=0b1fb25868b771fd,Canvas™,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_3ee33b8dd8980c6e,Mobile Engineer - iOS,/rc/clk?jk=3ee33b8dd8980c6e&fccid=a6920e0a635e5c4e,Workbridge Associates,"New York, NY",FALSE,3 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_a079350ea055d95c,Senior DevOps Engineer (Team Lead),/rc/clk?jk=a079350ea055d95c&fccid=e46dcf251ad893cd,Selby Jennings,"New York, NY 10167 (Midtown area)",FALSE,17 hours ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_8cb6983c4886e602,Sr UI/UX Designer,/rc/clk?jk=8cb6983c4886e602&fccid=389cf22d1d00322c,The Hackerati,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_10e856ba55dd0711,VP Engineering - Enterprise Security Startup - Ruby on Rails,/rc/clk?jk=10e856ba55dd0711&fccid=b9c5304a03eb65a2,HiringCatalyst,"New York, NY",TRUE,14 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_adb6370686baf2e4,Sr Data Engineer,/rc/clk?jk=adb6370686baf2e4&fccid=389cf22d1d00322c,The Hackerati,"New York, NY",FALSE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_168fc6e871f948dc,Software Engineering Manager - Java (19706),/rc/clk?jk=168fc6e871f948dc&fccid=ac747cfaa2c85912,Movable Ink,"New York, NY",FALSE,8 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_f96bdc9c7cd9f239,Java Lead,/rc/clk?jk=f96bdc9c7cd9f239&fccid=76a58c07e290b769,"Symbioun Technologies, Inc","Holmdel, NJ 07733",FALSE,6 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_689c13897342785f,"Software Engineer In Test - Machine Learning, Computer Vision, Search Algorithms - Ruby and Node.js",/rc/clk?jk=689c13897342785f&fccid=39341ef76dee0309,"Hiring Catalyst, LLC","New York, NY",TRUE,14 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_528f3373ccdbb487,Senior Full Stack Developer (Java/Javascript/Angular) - Tech Product Firm - 160K+,/rc/clk?jk=528f3373ccdbb487&fccid=57200e0284d42b7d,Gambit Technologies,"New York, NY 10036 (Clinton area)",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
p_e251d96c5627798e,Join A Startup Team: Mobile and Web App Developer Internship,/rc/clk?jk=e251d96c5627798e&fccid=ccb29dbf07bfbbbf,"re:LIFE, inc.","New York, NY",FALSE,21 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_22b7d2c2745a9fcb,Mobile and Web App Developer Interns for New Startup,/rc/clk?jk=22b7d2c2745a9fcb&fccid=ccb29dbf07bfbbbf,"re:LIFE, inc.","New York, NY",FALSE,21 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_cd3ee4c78903e332,Full Stack Developer,/rc/clk?jk=cd3ee4c78903e332&fccid=6e4f325a61963c13,Genius,"Brooklyn, NY",FALSE,24 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_1a1c9c9ef0aa424e,Software Engineer,/rc/clk?jk=1a1c9c9ef0aa424e&fccid=1af8c07806318c7b,Bonobos,"New York, NY",FALSE,25 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_033f7f8aba6ee581,"Software Engineer, In Test",/rc/clk?jk=033f7f8aba6ee581&fccid=6e4f325a61963c13,Genius,"Brooklyn, NY",FALSE,24 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_455c3540c12f847e,iOS Developer,/rc/clk?jk=455c3540c12f847e&fccid=6e4f325a61963c13,Genius,"Brooklyn, NY",FALSE,24 days ago,ruby on rails,new york city,FALSE,,,,,,,,
pj_bc2136ed9cb9a8cf,Lead Cloud Infrastructure Engineer,/pagead/clk?mo=r&ad=-6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4eobVtoXfYYqICKIOP9QB9ByeWAWdvS2cvRedtl_Ak2O9GxIzXlL0_Dz7QBakE4F7m-aq9W_skQ4-95gEk5_bqbxx-z2EBXWk73Pxm0AlI6BtaRf257fX-aLkP-UkR6QEI5h1PkRpLKNcDt5KQP2wvDrcbYm39Mu005wBqiMDQh1p4vXnJfNhDr84p71W0U8wfMfgwNs275Nrhh6eKFdyHAHsBI1C-Wj4sNIDy3AsWrc_tigye6wxYFFMLv4UQ9YhO8O9FRQCBJsNJL2_9ym4dvyUww1YPjPvAHtrRPSJCpu8GIarZUedCFketMcZ2cSK6EJWVBIbOh0SVVcZLZ60dWJAt3IQ9VEevU53dnmILSwgtPnxuEpXwcegJRUGbM8_2YqHdl_8owxGjRKzCmm_oExxKg9zfTRKNmUIWofyDC5wMUtqvM9c5BE9210lWS5eKTt1Yxu1V-YqHuIRiKk94WgprniwKDFTRaE_kCTh2A_Yyq7eAiL7tQxjeX2g23VTQfBVN1S-EToqJ-wZ3fbKU_hlBZ0lTooGjwNBTijUC6vyzM_qkGmLg-6aar45YkncxynwfaIGVZhO1YCq2onAgucqNoO62LdA1A==&p=4&sk=&fvj=0,CyberCoders,"Brooklyn, NY",FALSE,14 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_5539da0d829e5ec9,Codecademy Advisor,/rc/clk?jk=5539da0d829e5ec9&fccid=b9d4e9eceb3ff4c0,Codecademy,"New York, NY",FALSE,28 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_422105569de9436f,Android Developers,/rc/clk?jk=422105569de9436f&fccid=6e4f325a61963c13,Genius,"Brooklyn, NY",FALSE,24 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_d19854e5f1f9f870,Sr. Software Engineer,/rc/clk?jk=d19854e5f1f9f870&fccid=30b615db930dc5b6,Everwise,"New York, NY",FALSE,21 days ago,ruby on rails,new york city,FALSE,,,,,,,TRUE,
pj_0626fe6c429786ea,"Engineering Manager, Core",/pagead/clk?mo=r&ad=-6NYlbfkN0AZm4mW_3qilwDyyWp4IOV48eqBGKI46ysGW1XMQlHSiwxj0eWBGRbYLEZyoR8-S8m9fnARbRafglZG5de52idNsdjD5f_PKn5GPl6qSLGIbnaugK17mc6NknkUcii_YPKG24lvrFgbOebdadmjm1YAqcViOSwmLVE7g015zRJFWD-RiizQTsZkqsU36FktW6gTVky3HEsqr5PX-rl6NLS9Zv_PJnEIfeLLx0N9uHRCamhY7P8PfFiwcU_PO1R2njMJ3QOeImNCgiBiE0OOpzeC19Kp0mqBuKUNJHZ4owgkIeaDtp6egJ0rbZPaCkn_QwBhmTxVYPAEm8PqOJF8-be4gi5UDSQe2U80HJ-ZvhYTfpJ_jTOFyv48serTlTgPibLj6fTE5Hjck_0dYWD_5KJaBhhlKghHxXqsdAdqRlexqc_iKRpEbyTpATEkrzYLUn600AZtC7bBJuuSrpWp8G_zytEmP5xRacnWsgXi8-LjAs3kYf4e2m5Kco9Lm0X0_1j7ri_JNbuUl1sgUFBcHirbG30vZMN-XYVR57p2aMEE3SXETTnZDgpU0-xP2lrdNoKUwYSHSnQnDdozx532g4JDHZwpSrN7xpmHvNHihmGfZCkzW9hNv6ee8kJSKMrxN0tvJtCPXIUcx571zpWxqDBXvtGN6PVYDOS4ol5RbpJ1f8w3xjRGJnT5rtcKzz_TtPp8A3xK02QpMpffPQOfTCyv&p=8&sk=&fvj=0,Handy,"New York, NY",FALSE,1 day ago,ruby on rails,new york city,FALSE,,,,,,,,
pj_7a6de7359f54642c,Ruby on Rail,/pagead/clk?mo=r&ad=-6NYlbfkN0DUnwefsF7K5sI9KMOiuTab93Tl5aV87o5poBYEvjEbgIqlL4VjFWz5O4bJmyHdj-IjenVlqjuaxhZYFsUiRQb7OSSSjjrePVW_yPcGkEZpKxQbFb4eGMLGYI0cQDg4vKhp6o4V0nm8UEivRFO64Jce1q1RsZ1rK7IY-IOL_UyQMJ3J--MXlFn35DQ3nhRKTNs4rvAiY9dKte25e_6kzx-rKxRr6CYgwNmfEhc_1SKx3dOh3Mpny94miD3IUbaTERQI2ZSO-3qrAc38HBOgffphIqlqDu8aBiK5qwKIPTGjBsPftXNnPP9uARtV5q-_xPL50Ia46Q_DQ5B557KCKcM0_AtmgU58hSI21cBf7prwo2YylxG_D8GDo54IucamnP8tTSlGxZMhCtphEfP7-hPgFejYPFaVJBWqRHPxw6mKpkA016thsAS8DnrCzsOGXY_Wg3zWm0mUXpBe4Kjsb_K_yKqi3uJf49a2yRQ_36Mzd5vbvhAtGgEoeA3jukFukM0mPucgvrCgdrKVJ3ZxrNU1Tm-xb4nrsusZqFJj117vBHMccsopdUX-7efrGhHFgd211P0DcX2FzaYD_-KeWnImn0VKbWkmL8nxJSDsPF1MjF2qrjowpVkwhh5DmFtgKMXADsUa5plpSSWrmEgvv3diPvtGU8EL2eg1ZU0juiCO96zi2Z98F8raM4fVwW_yMhGTC6JasgkLTcvW34bAq5pNIUsVJ1UnBuO5-X3gMBnL7dnpEQxTpcdtgJc6etv692Vx0LRWFEJ_bqcyizNGnutTd6dXj2k_5SPtyzWEXWTxp_BoYCHNAKuv4nGPeHVPQ3ZuvTC9uVchZHqsujNrVeOa&p=9&sk=&fvj=0,Net2Source Inc.,"New York, NY",FALSE,6 days ago,ruby on rails,new york city,FALSE,,,,,,,,
pj_39e1225119e0d94c,Ruby on Rails Developer,/pagead/clk?mo=r&ad=-6NYlbfkN0DUnwefsF7K5sI9KMOiuTab93Tl5aV87o5poBYEvjEbgE0qo3xp-gIOQE5_fFYoc8_dTHC0tnt-xXVFd-9qmf_Un_ugmgle9AkAiPpj5nNjY7d8zBPlp6kMAxdYSviaRcgNqvUeopxQdq_fMS3ixlVfiWzOm2NFuQyvWgjL3daDpbHqDr1xRHAyffqzJRe2TwgsCUiIQbGbvdFOjdws7fJXqz2Noz_aomSIiqcqBTgv-1MdUCzBAbvNHJ7ojITynM8aGP-tTZZfRz7kG0vXecpTZzEwZ_RbNlO8AK6bLSDlwRC2rMi1jQlrVsEwL8NhBnnyej_N_cyRp8fKuUV7yun4OZ4fRKc7UZAZTB661mVEOMYgo54dLr6Wf_EdsV-wb3uj-6NJJ9VD2jytdTnfNU0okPUgmaDHclNl6rIjWaIBEqjK9DkRfBD8okxGg6MFVYTDY35Q0vwwiknq6AfuW9AzewSWfL1ePK6x80MYaoDBi4KeXUbO569AaSjjB_WzGL08BgYSuqUt1QJBtNo4MfPw_rWMBieStiDtjq_YoJIO4oncZqpVcudIp3dxS69zjF9X5wRJ8Rmije6KyEMXCHR3KYMkFHppyMbcUHN795UD3BDs9Ko-GDgoOh67kSbU5ywwv64hNif8VtRZWR16dK1ptwuwye9k8d7BNStqGtCGg8eimvQ_HdRLi1_kztMx24XrsYW97oOnB86OUfrvmyVl4ZtSmt9p6ovsW3dlLkIDelS6blN6V9SSeYjEdLB_pU7qgH8hcC9v4PG7XLR_dpNIDEiZz61EpPwgr7po8_qn0vQcQO4184n4YPNojOESPkrm01XcKPE7SfXI1MN1ZfWS&p=11&sk=&fvj=0,Cresens Inc,"New York, NY",FALSE,6 days ago,ruby on rails,new york city,FALSE,,,,,,,,
pj_d57f841d8fb2e9e3,Software Engineer,/pagead/clk?mo=r&ad=-6NYlbfkN0CCkXcPd8YMqqV9GjD1QcxFWVZdIWLvycxNMiW8iv9gntmq_ezzS6pGn4XH3EFCGndvKxV9Tk457i1ghL2Rixmaz4PBEHNiS16wiZ46Szkfq4EefhG5Za3YQvXf4ly8IVGJ5JTFXW5AmWJTP5iAUwbxTfDSEkojRIwYvgzAvSTw6q9WbnWohufmv50QHrJme9cX-Wg57znX7ls-giUxQzHv9bU_JMsBUCZyAs5kAaTANQTUvFj-PdO7eV4fK1whRXlvmK_-5VE72iOoFeCLc34V5fB7dbkoblPHleBoqdhKojZwLdBOPH_cVNpYSfYgQ8ovyuXCx0cj3O7E4wprO-Gprw-5SngFcKgeFSbrr7DBeJCKIKFr7C8BIJajgSq9B4Fp0SmlnejmT379AhmydllFVrNfeyq00VtNZavr9V8PZBGU5gzOoBVWwR-kzLnhze102RCCSZZkNjIbKaBdh3GJ_SXIYK2wABGpbaI3oWSipwiaGZIEE7D3cP4V8_vnTCqUwxqIKQP6w7ch9TS7v9RLknmG2Ht9HnaOvTSfOUzp80VQxNGhyJRfqGRqvRGko1oz_TIMX5skEiX3ILai0v7KwgVvPpTpQsKhSc7fMo_7hBs0Zbl40M0swktPSnoTW8zg9oCMy53TuHdQfYSY4m_clZwcByFGDgXLwnCePOGWHKSWmbYsjUwFlP17rDQr-iEqBhojKqcHmYYRpDpLajZx_45k683DbM-dANqi-WMUWhTvpnaXJeIsI_I2hymrFqExJBM7l1KF-xHO17VQnX18&p=12&sk=&fvj=0,Apex Systems,"New York, NY",FALSE,5 hours ago,ruby on rails,new york city,FALSE,,,,,,,,
pj_5c5aab19475d27cb,Lead UI Engineer,/pagead/clk?mo=r&ad=-6NYlbfkN0Cn4Im-s36KJ-1O3dXdgPBebtUcKxZsLGiQHs_Un5nwi5wiOpqYbWjwtxNhRje5L-sWc_Au28eHKlVnp-6stzl7xcMA0r1ZTZr7QQ_1lt4pLKF25BroVEX85_7ZFnuScY4HFklf1wFQQFEovKkg6pH0vQtYK3c5Sx1PVh4utuWJr4dsdRw-oP_ASHmrFzz_OsbuHW5bqayhUO4iu86BCiGTtatX31N2lz6NSUtPzxqHdfNJabgoIcSBw1CbNONAQFJjoWlJhD5QSRfj5TKoXX8Ed99hrSt_IZu2bwY1FbSjhFZEZWZQWWA5Cx5FeCmsf_z8Yo8j_U6G0713emcOQLrMrdanVxChsSqvHtymxplWfd0f4AT26NRbiWloClyjixPIvbaxVJUR4rcEM78J9suZh2lqurKFAa-DiuelDkMrfo5HJIXl9MEUaW9CGeO6xj0aPLNoqN_-H1t9hD2JXPtGFK67HNVj9m3_XyJaxbK_nwAJUi4l0L_r5xAojehlwNHTvGZUymq9VvCGrWaq9UMR-gFQIA_Y5VS0OcF0oUvJl9oUKdkfJW8aWJO7IWHnQkDDME02Cfor5w==&p=12&sk=&fvj=0,Princeton Consulting,"New York, NY",FALSE,11 days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_5c2d3e145b0759ff,Ruby on Rails Developer,/rc/clk?jk=5c2d3e145b0759ff&fccid=c682826e59062a3d,Zype,"New York, NY",TRUE,30+ days ago,ruby on rails,new york city,FALSE,,,,,,,,
p_65b2d6ec0a97b8c1,Web Design Engineer,/rc/clk?jk=65b2d6ec0a97b8c1&fccid=b379d8d0c0afc0ba,Talent Inc.,"New York, NY",TRUE,2 days ago,ruby on rails,new york city,FALSE,,,,,,,,
pj_2ce530f554b4cc4e,Ruby Developer,/pagead/clk?mo=r&ad=-6NYlbfkN0DUnwefsF7K5sI9KMOiuTab93Tl5aV87o5poBYEvjEbgE0qo3xp-gIOQE5_fFYoc89s2-3gAPyjCCBLFvpYvs65Gw63j2IiqGfBBGlzXz0EZNCXV3joie9NRf4_QWMEZrXWkCCsH1luGLgVMPkPiYaIvozlDs857YV1euHTUiWh1Xrbl13cq82tG1x-u5THuoCeRS_2-t8hw7KiNJT9EWPWS5tQ3SZcm1PrGEcPYI6dtqnDZvFPqValFOC48ppUjlecNP70RJqKECBBWbFJwg3c6p8lRw3BMiDjob_dWoV9NZM2FvgS7opHEff6-aUZmUQ9nF7KWvlcX1lSWwZREZGYgC_JeHFhXNzeAgHfdK-p3P-qSYkzuv63Taqp4Ji-R5uHxG5FCo_VgSd_QzV458sw0r5vMXVIh84SRs2cwD1CpLjW3OKgCppoBqRbUhQ1ntK-AjpbwjaoX2TtGHAenz5BOoW5sGcAskkGxrjV6-ZhU7A-hkN-kTRwioEt-WTBhSYvNskB68YOpbvvz2rUky_u_fTOpwCVYgzNtgPpjDuHC49aFs4hS9AnbrAKmDEZb17lttWpQ3ijvwJRpe1X05omu_whejnTUTL0z9XCBKaGmdNt50_5F9Y06DGkUMqYqHGec8aykM2FzXLONx3vtH33uaym5rVwVeakAjPVw8RPLzvNoqBEIW05vYPQ2FHHZaQcSm379h0m4msSTd468UAt8qpXOCbEvcoRFGQ2Y8oJigUhpwJ5dmjyyWVFwVUI3zQdbxF4Z2JhjQpFmoRwBWfCvn6bNKH35dCsowoBzCw2-u6pVpjtfNqaaZxD2L-jKg0GhB_WABxmZg2oadQPGLZN&p=2&sk=&fvj=0,Blueprint Consulting Services,"New Orleans, LA",FALSE,7 days ago,ruby on rails,new orleans,FALSE,,,,,,,,
p_9a7a8bff16e050e9,Contract Ruby on Rails Developer,/rc/clk?jk=9a7a8bff16e050e9&fccid=cb7d575394edd17f,Parks Professional Placements,"New Orleans, LA",TRUE,13 days ago,ruby on rails,new orleans,FALSE,,,,,,,,
p_d7e30f95c567b545,Software Developer-Ruby,/rc/clk?jk=d7e30f95c567b545&fccid=cb7d575394edd17f,Parks Professional Placements,"New Orleans, LA",TRUE,1 day ago,ruby on rails,new orleans,FALSE,,,,,,,,
